8363,Slate Falls,Slate Falls,Canada,,CKD9
8364,Collingwood,Collingwood,Canada,,CNY3
8365,Brantford,Brantford,Canada,YFD,CYFD
8366,Lawrence Municipal,Lawrence,United States,LWC,KLWC
8367,Wellington Municipal,Wellington,United States,EGT,KEGT
8368,Isla San Jose,Isla San Jose,Panama,,\N
8369,Griffin-Spalding County Airport,Griffin,United States,6A2,\N
8370,Dieu Merci,Saint-Elie,French Guiana,,\N
8371,DEGRA,REMIRE-MONTJOLY,French Guiana,,\N
8372,Herapel,Morsbach,France,,\N
8373,Degrad des Cannes,REMIRE-MONTJOLY,French Guiana,,\N
8374,Elysee,Elysee,French Guiana,,\N
8375,Citron,Citron,French Guiana,,\N
8376,Yaou,Maripasoula,French Guiana,,\N
8377,Helicojyp,REMIRE-MONTJOLY,French Guiana,,\N
8378,Nicosia International Airport,Nicosia,Cyprus,NIC,\N
8379,Pompano Beach Airpark,Pompano Beach,United States,PMP,KPMP
8380,Mallacoota Airport,Mallacoota,Australia,XMC,YMCO
8381,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,ULH,OEAO
8382,Pogapa Airstrip,Pogapa,Indonesia,,\N
8383,Pogapa Airstrip,Pogapa,Indonesia,,\N
8384,Greyhound Station,Washington DC,United States,,DCBS
8385,Roma Street Railway Station,Brisbane,Australia,,\N
8386,Roma Street Railway Station,Brisbane,Australia,,\N
8387,Rockhampton Railway Station,Rockhampton,Australia,,\N
8388,Sydney Terminal Railway Station,Sydney,Australia,,\N
8389,Melbourne Southern Cross Railway Station,Melbourne,Australia,,\N
8390,Nambour Railway Station,Nambour,Australia,,\N
8391,Bundaberg Railway Station,Bundaberg,Australia,,\N
8392,Hung Hom Railway Station,Hong Kong,Hong Kong,,\N
8393,Hong Kong Railway Station,Hong Kong,Hong Kong,,\N
8394,Shelby County Airport,Alabaster,United States,EET,KEET
8395,Yuendumu ,Yuendumu ,Australia,YUE,YYND
8396,Gare de Strasbourg,Strasbourg,France,XWG,\N
8397,Sky Ranch at Carefree,Carefree,United States,,18AZ
8398,St Peter and St Paul Fortress,St. Petersburg,Russia,,\N
8399,Guangzhou South Railway Station,Guangzhou,China,GZS,\N
8400,Oddballs Camp Private Airstrip,Okavango Oddballs Camp,Botswana,,\N
8401,Lombok International Airport,Praya,Indonesia,LOP,WADL
8402,Marmul,Marmul,Oman,OMM,OONR
8403,One Hundred Mile House Airport,One Hundred Mile House,Canada,,CAV3
8404,South Cariboo Regional Airport,108 Mile Ranch,Canada,ZML,CZML
8405,Glasgow City Heliport,Glasgow,United Kingdom,,EGEG
8406,Yarram,Yarram,Australia,,YYRM
8407,Hebei Handan Airport,Handan,China,HDG,ZBHD
8408,Jade Mountain Helipad,Soufriere,Saint Lucia,,\N
8409,Indianapolis Metropolitan Airport,Indianapolis,United States,UMP,KUMP
8410,London-Corbin Airport-MaGee Field,London,United States,LOZ,KLOZ
8411,Camden Station,Baltimore,United States,,\N
8412,Fredericksburg Amtrak Station,Fredericksburg,United States,FBG,\N
8413,Pamalican Airstrip,Cuyo,Philippines,,\N
8414,Warsaw Modlin,Warsaw,Poland,WMI,EPMO
8415,Buffalo Bus Terminal,Buffalo,United States,,BBUF
8416,Twelve Apostles Heliport,Princetown,Australia,,\N
8417,Jixi Airport,Jixi,China,JXA,ZYJX
8418,King St Station,Seattle,United States,,SEAT
8422,Palatka Amtrak Station,Palatka,United States,,\N
8423,Gimli Industrial Park Airport,Gimli,Canada,YGM,CYGM
8424,Matheson Island Airport,Matheson Island,Canada,,\N
8425,Matheson Island Airport,Matheson Island,Canada,,\N
8426,Matheson Island Airport,Matheson Island,Canada,,CJT2
8427,Tura,Tura,Russia,,UNIT
8428,Beloyarsky,Beloyarsky,Russia,EYK,USHQ
8429,Ypenburg,Ypenburg,Netherlands,,EHYB
8430,John H. Batten Airport,Racine,United States,RAC,KRAC
8431,Taytay Sandoval,Taytay,Philippines,RZP,RPSD
8432,Gera Leumnitz,Gera,Germany,,EDAJ
8433,Gera Leumnitz,Gera,Germany,,\N
8434,Mira Flores,Mira Flores,Colombia,,\N
8435,Kasimovo,Saint-Petersburg,Russia,,XLLN
8436,Otaru,Otaru,Japan,QOT,\N
8437,Noboribetsu,Noboribetsu,Japan,,\N
8438,Terlet,Arnhem,Netherlands,,EHTL
8439,Schaffen Diest,Schaffen,Belgium,,\N
8440,Blomberg 3GGW,Blomberg,Germany,,\N
8441,Buckeburg,Buckeburg,Germany,,\N
8442,Shigatse Peace Airport,Shigatse,China,RKZ,ZURK
8443,Redlands Municipal Airport,Redlands,United States,REI,KREI
8444,Chemehuevi Valley,Chemehuevi Valley,United States,49X,\N
8445,Flabob Airport,Riverside,United States,RIR,KRIR
8446,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW
8447,Tampa North Aero Park,Tampa,United States,X39,\N
8448,Athuruga,Athuruga,Maldives,,\N
8449,Athuruga,Athuruga,Maldives,,\N
8450,Athuruga,Athuruga,Maldives,,\N
8451,STROE KAZERNE,STROE,Netherlands,,\N
8452,\\'t Harde,Oldebroek,Netherlands,,\N
8453,WERL KAZERNE,WERL,Germany,,\N
8454,SZEGED,SZEGED,Hungary,,\N
8455,LAKE WANNSEE,BERLIN,Germany,,\N
8456,Tenkiller Lake Airpark,COOKSON,United States,,\N
8457,HOEVENEN,HOEVENEN,Belgium,,\N
8458,GRAS,HARREVELD,Netherlands,,\N
8459,Muenster-Telgte,TELGTE,Germany,,EDLO
8460,Jack Edwards Airport,Gulf Shores,United States,JKA,KJKA
8461,General Villamil Airport,Isabela,Ecuador,,SEII
8462,Balzers Heliport,Balzers,Switzerland,,LSXB
8463,Vieste Heliport,Vieste,Italy,VIF,\N
8464,Alpha,Cork,Ireland,,\N
8465,Gogld,Island of Gogland,Russia,,\N
8466,HIBER,Offshore,Mexico,,\N
8467,Punitz-Guessing,Punitz-Guessing,Austria,,LOGG
8468,Khmeinitskiy,Khmeinitskiy,Ukraine,HMJ,UKLH
8469,Hiroshima-Nishi,Hiroshima,Japan,HIW,RJBH
8470,Annapolis,Annapolis,United States,,ANNA
8471,High River Regional Airport,High River,Canada,,\N
8472,Yalata,Yalata,Australia,,YYTA
8473,Hazleton Municipal,Hazleton,United States,HZL,KHZL
8474,Greater Cumberland Rgnl.,Cumberland,United States,CBE,KCBE
8475,Sugar Loaf Shores Airport,Key West,United States,,7FA1
8476,Wyndham,Wyndham,Australia,,YWYM
8477,Bob Quinn Lake,Bob Quinn Lake,Canada,YBO,CBW4
8478,Songo Songo,Songo Songo Island,Tanzania,,\N
8479,Jongomero Camp,Ruaha National Park,Tanzania,,\N
8480,Msembe Airstrip,Msembe,Tanzania,,\N
8481,Fox Glacier Airstrip,Fox Glacier,New Zealand,FGL,\N
8482,Grabtsevo,Kaluga,Russia,KLF,UUBS
8483,Reykjahlid,Reykjahlid,Iceland,,\N
8484,Central Station,Stockholm,Sweden,XEV,\N
8485,Central Station,Uppsala,Sweden,QYX,\N
8486,Centraal,Rotterdam,Netherlands,QRH,\N
8487,Holesovice,Praha,Czech Republic,XYJ,\N
8488,Hauptbahnhof,Bonn,Germany,BNJ,\N
8489,Central,Copenhagen,Denmark,ZGH,\N
8490,Hauptbahnhof,Salzburg,Austria,ZSB,\N
8491,Centraal,Antwerp,Belgium,ZWE,\N
8492,Ellisras,Lephalale,South Africa,ELL,FAEA
8493,Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR
8494,Price County Airport,Phillips,United States,,KPBH
8495,Municipal,Monroe,United States,,KEFT
8496,Regional Airport,Joliet,United States,JOT,KJOT
8497,Illinois Valley Regional,Peru,United States,VYS,KVYS
8498,Dirk Hartog Island,Dirk Hartog Island,Australia,,YDHD
8499,Reynolds Field,Jackson,United States,JXN,KJXN
8500,Flugplatz,Furstenwalde,Germany,,EDAL
8501,Flugplatz Finow,Eberswalde,Germany,,EDAV
8502,Joseph A. Hardy Airport,Connellsville,United States,,KVVS
8503,Bedford County,Bedford,United States,,KHMZ
8504,Wings Field,Philadelphia,United States,BBX,KLOM
8505,County,Okeechobee,United States,OBE,KOBE
8506,Regional - Hendricks AAF,Sebring,United States,SEF,KSEF
8507,Executive,Avon Park,United States,AVO,KAVO
8508,Gilbert Airport,Winter Haven,United States,GIF,KGIF
8509,Municipal Airport,Zephyrhills,United States,ZPH,KZPH
8510,International Airport,Ocala,United States,OCF,KOCF
8511,Jesup-Wayne County Airport,Jesup,United States,JES,KJES
8512,Madison GA Municipal Airport,Madison,United States,52A,K52A
8513,Coweta County Airport,Newnan,United States,CCO,KCCO
8514,McDuffie County Airport,Thomson,United States,HQU,KHQU
8515,Municipal Airport,Aiken,United States,AIK,KAIK
8516,Woodward Field,Camden,United States,CDN,KCDN
8517,Municipal Airport,Lumberton,United States,LBT,KLBT
8518,Ridgeland Airport,Ridgeland,United States,3J1,\N
8519,Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP
8520,Richmond County Airport,Rockingham,United States,RCZ,KRCZ
8521,Bamberg County Airport,Bamberg,United States,99N,\N
8522,Richland Airport,Richland Center,United States,93C,\N
8523,Municipal Airport,Viroqua,United States,Y51,\N
8524,Baraboo Wisconsin Dells Airport,Baraboo,United States,DLL,KDLL
8525,Foster Field,Apple River,United States,7A4,\N
8526,Regional Airport,Statesville,United States,SVH,KSVH
8527,Sylvania Airport,Sturtevant,United States,C89,\N
8528,Municipal Airport,Burlington,United States,BUU,KBUU
8529,Stroudsburg-Pocono Airport,East Stroudsburg,United States,N53,\N
8530,Spring Hill Airport,Sterling,United States,70N,\N
8531,Randall Airport,Middletown,United States,06N,\N
8532,William T. Piper Mem.,Lock Haven,United States,LHV,KLHV
8533,Grove City Airport,Grove City,United States,29D,\N
8534,Lansdowne Airport,Youngstown,United States,04G,\N
8535,Wadsworth Municipal,Wadsworth,United States,3G3,\N
8536,Ashland County Airport,Ashland,United States,3G4,\N
8537,Pittsburgh-Monroeville Airport,Monroeville,United States,4G0,\N
8538,Zelienople Municipal Airport,Zelienople,United States,,KPJC
8539,Somerset County Airport,Somerset,United States,2G9,\N
8540,Youngstown Elser Metro Airport,Youngstown,United States,4G4,\N
8541,Braceville Airport,Braceville,United States,41N,\N
8542,Lorain County Regional Airport,Lorain-Elyria,United States,LPR,KLPR
8543,Germack Airport,Geneva,United States,7D9,\N
8544,Burke Lakefront Airport,Cleveland,United States,BKL,KBKL
8545,Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK
8546,Hamburg Inc Airport,Hamburg,United States,4G2,\N
8547,Trenton-Robbinsville Airport,Trenton,United States,N87,\N
8548,South Jersey Regional Airport,Mount Holly,United States,VAY,KVAY
8549,Spitfire Aerodrome,Pedricktown,United States,7N7,\N
8550,Linden Airport,Linden,United States,LDJ,KLDJ
8551,Morgantown Airport,Morgantown,United States,O03,\N
8552,Harford County Airport,Churchville,United States,0W3,\N
8553,Tri-State Steuben County Airport,Angola,United States,ANQ,KANQ
8554,Plymouth Municipal Airport,Plymouth,United States,C65,\N
8555,Warsaw Municipal Airport,Warsaw,United States,,KASW
8556,Van Wert County Airport,Van Wert,United States,VNW,KVNW
8557,Port Bucyrus-Crawford County Airport,Bucyrus,United States,17G,\N
8558,Lake Wales Municipal Airport,Lake Wales,United States,X07,\N
8559,Brooks Field Airport,Marshall,United States,RMY,KRMY
8560,Genesee County Airport,Batavia,United States,GVQ,KGVQ
8561,Finger Lakes Regional Airport,Seneca Falls,United States,0G7,\N
8562,Stormville Airport,Stormville,United States,N69,\N
8563,Robertson Field,Plainville,United States,4B8,\N
8564,Williams County Airport,Bryan,United States,0G6,\N
8565,Clearwater Air Park,Clearwater,United States,CLW,KCLW
8566,South Lakeland Airport,Lakeland,United States,X49,\N
8567,Scatsta Airport,Scatsta,United Kingdom,SCS,\N
8568,North Sea,Buchan Alpha,United Kingdom,,\N
8569,North Sea,Buchan Alpha,United Kingdom,,\N
8570,North Sea,Claymore,United Kingdom,,CLAA
8571,North Sea,FPSO Anasuria,United Kingdom,,ANAS
8572,North Sea,BP Bruce,United Kingdom,,BRU1
8573,North Sea,Buchan Alpha,United Kingdom,,BUCA
8574,North Sea,Buzzard,United Kingdom,,BUZZ
8575,North Sea,Clyde,United Kingdom,,CLY1
8576,North Sea,Cormorant Alpha,United Kingdom,,COA1
8577,North Sea,Forties Alpha,United Kingdom,,FA08
8578,North Sea,Forties Charlie,United Kingdom,,FC08
8579,North Sea,Fulmar,United Kingdom,,FUA1
8580,North Sea,Gannet Alpha,United Kingdom,,GAA1
8581,North Sea,Montrose Alpha,United Kingdom,,MOA1
8582,North Sea,Tern,United Kingdom,,TEA1
8583,Atlantic Ocean,FPSO Xikomba,Angola,,XKSO
8584,Zoo,Berlin,Germany,QWC,\N
8585,Frankfurt Oder Hbf,Frankfurt Oder,Germany,ZFR,\N
8586,Gare de Lyon,Paris,France,PLY,\N
8587,Gare de LEst,Paris,France,XHP,\N
8588,All Airports,Paris,France,PAR,\N
8589,Ostbahnhof,Berlin,Germany,BHF,\N
8590,All Airports,London,United Kingdom,LON,\N
8591,All Airports,New York,United States,NYC,\N
8592,All Airports,Chicago,United States,CHI,\N
8593,Meigs Field,Chicago,United States,CGX,KCGX
8594,All Airports,Tokyo,Japan,TYO,\N
8595,All Airports,Beijing,China,BJS,\N
8596,All Airports,Milan,Italy,MIL,\N
8597,All Airports,Washington,United States,WAS,\N
8598,All Airports,Montreal,Canada,YMQ,\N
8599,All Airports,Toronto,Canada,YTO,\N
8600,Longhua Airport,Shanghai,China,,ZSSL
8601,Pickens County Airport,Jasper,United States,JZP,KJZP
8602,Gesundbrunnen,Berlin,Germany,BGS,\N
8603,Saarmund Airport,Saarmund,Germany,,EDCS
8604,Grand Strand Airport,North Myrtle Beach,United States,CRE,\N
8605,Sun Moon Lake Airport,Sun Moon Lake,Taiwan,SMT,\N
8606,Lansing Municipal,Lansing,United States,IGQ,KIGQ
8607,Bloyer Field,Tomah,United States,Y72,\N
8608,Ramona Airport,Ramona,United States,RNM,KRNM
8609,Dole-Pont Sur Yonne Airport,Pont Sur Yonne,France,,LFGO
8610,Dole-St Florentin Cheu Airport,St Florentin Cheu,France,,LFGP
8611,Guiscriff-Saulieu Liernais Airport,Saulieu,France,,LFEW
8612,Olten Airport,Olten,Switzerland,,LSPO
8613,Buochs Airport,Buochs,Switzerland,BXO,LSZC
8614,Ambri Airport,Quinto,Switzerland,,LSPM
8615,Lodrino Airport,Lodrino,Switzerland,,LSML
8616,Roudnice Airport,Roudnice nad Lebem,Czech Republic,,LKRO
8617,Usti Nad Labem Airport,Usti Nad Labem,Czech Republic,,LKUL
8618,Mauterndorf Airport,Mauterndorf,Austria,,LOSM
8619,Notsch Im Gailtal Airport,Notsch Im Gailtal,Austria,,LOKN
8620,Forchheim Airport,Karlsruhe,Germany,,EDTK
8621,Bergstrasse Airport,Weinheim,Germany,,EDGZ
8622,Creil-Meaux Esbly Airport,Meaux,France,,LFPE
8623,Belleau Airport,Chateau-Thierry,France,,LFFH
8624,Branch County Memorial Airport,Coldwater,United States,OEB,KOEB
8625,Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW
8626,Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN
8627,Taoyuan Air Base,Taoyuan,Taiwan,,RCGM
8628,Uummannaq Heliport,Uummannaq,Greenland,UMD,BGUM
8629,Civitavecchia,Civitavecchia,Italy,,\N
8630,Bayannur,Bayannur,China,RLK,\N
8631,Capital City Airport,Frankfort,United States,FFT,KFFT
8632,Lewiston Maine,Lewiston,United States,LEW,KLEW
8633,Inowroclaw Inowr Airport,Inowroclaw,Poland,,EPIR
8634,Pruszcz Gdansk Airport,Pruszcz Gdansk,Poland,,EPPR
8635,Florence,Florence,United States,6S2,\N
8636,Martin Campbell Field Airport,Copperhead,United States,1A3,\N
8637,Sudkreuz,Berlin,Germany,,BPAP
8638,Naval Air Station,Glenview,United States,NBU,KNBU
8639,Bloyer Field,Tomah,United States,,KY72
8640,Yongning Air Base,Beijing,China,,CN-0
8641,Marco Islands,Marco Island Airport,United States,MRK,KMKY
8642,Boipeba,Boipeba Island,Brazil,,\N
8643,Boipeba,Boipeba Island,Brazil,,\N
8644,Drummond Island Airport,Drummond Island,United States,DRM,KDRM
8645,Garland Airport,Lewiston,United States,8M8,\N
8646,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW
8647,Lowell City Airport,Lowell,United States,24C,\N
8648,South Haven Area Regional Airport,South Haven,United States,LWA,KLWA
8649,Schaumburg Regional,Schaumburg,United States,06C,\N
8650,Khulna Seaplane Landing Site,Khulna,Bangladesh,,\N
8651,Khulna Seaplane Landing Site,Khulna,Bangladesh,,\N
8652,Khulna Seaplane Landing Site,Khulna,Bangladesh,,\N
8653,Marshfield Municipal Airport,Marshfield,United States,MFI,KMFI
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,KISW
8655,Clinton Municipal,Clinton,United States,CWI,KCWI
8656,Wiescheid,Langenfeld,Germany,,\N
8657,Wadi Rum,Wadi Rum Desert,Jordan,,\N
8658,Beverly Municipal Airport,Beverly,United States,BVY,KBVY
8659,Priob\\'e,Priob\\'e,Russia,,\N
8660,Nagaur Airport,Nagaur,India,,VI73
8661,Ostafyevo International Airport,Moscow,Russia,,UUMO
8662,Oakdale Airport,Oakdale,United States,O27,\N
8663,Trois Rivieres Airport,Trois Rivieres,Canada,YRQ,CYRQ
8664,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF
8665,Somerset Airport,Somerville,United States,,KSMQ
8666,Eastport Municipal Airport,Eastport,United States,EPM,KEPM
8667,Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK
8668,Banks Airport,Swans Island,United States,ME5,\N
8669,Perth Scone Airport,Perth,United Kingdom,PSL,EGPT
8670,Caernarfon Airport,Caernarfon,United Kingdom,,EGCK
8671,Grefrath-Niershorst Airport,Grefrath,Germany,,EDLF
8672,Offenburg,Offenburg,Germany,,\N
8673,Oberwolfach,Oberwolfach,Germany,,\N
8674,Karlsruhe Hbf,Karlsruhe,Germany,,\N
8675,Lichtenwalde,Lichtenwalde,Germany,,\N
8676,Karlsruhe,Karlsruhe,Germany,,\N
8677,Holzhau,Holzhau,Germany,,\N
8678,Porto,Porto,Portugal,,\N
8679,Lisboa-Oriente,Lisboa,Portugal,,\N
8680,Bad Herrenalb,Bad Herrenalb,Germany,,\N
8681,St. Paul Downtown Airport - Holman Field,St. Paul,United States,,KSTP
8682,Soderhamn Airport,Soderhamn,Sweden,SOO,ESCL
8683,Newcastle Airfield,Newcastle,Ireland,,EINC
8684,Saravane Airport,Saravane,Laos,VNA,VLSV
8685,Lisboa-Oriente,Lisboa,Portugal,,\N
8686,Lisboa-Oriente,Lisboa-Oriente,Portugal,,\N
8687,Zurich,Zurich,Switzerland,,\N
8688,Bagdad Airport,Bagdad,United States,E51,\N
8689,Segeletz Airport,Segeletz,Germany,,EDAI
8690,Fuentemilanos Airport,Segovia,Spain,,LEFM
8691,Akeno Aero,Akeno,Japan,,RJOE
8692,Ust Kamchatsk Airport,Ust Kamchatsk,Russia,,UHPK
8693,Oconomowoc Airport,Oconomowoc,United States,,0WI8
8694,Kozyrevsk Airport,Kozyrevsk,Russia,,UHPO
8695,Dikson Airport,Dikson,Russia,DKS,UODD
8696,Beverley Airport,Mine Site,Australia,,YBEE
8697,Bogande Airport,Bogande,Canada,XBG,\N
8698,Bantry Aerodrome,Bantry,Ireland,BYT,EIBN
8699,Reeroe Airport,Caherciveen,Ireland,CHE,\N
8700,Aliwal North,Aliwal North,South Africa,,FAAN
8701,Alkantpan Airport,Alkantpan,South Africa,,FACO
8702,Alldays Airport,Alldays,South Africa,ADY,FAAL
8703,Barberton Airport,Barberton,South Africa,,FABR
8704,Ocean Ridge Airport,Gualala,United States,E55,\N
8705,Kent State Airport,Kent,United States,1G3,\N
8706,Bulter County Regional Airport,Hamilton,United States,,KHAO
8707,Bungoma Airport,Bungoma,Kenya,,HKBU
8708,Bura East,Bura,Kenya,,HKBR
8709,Busia,Busia,Kenya,,HKBA
8710,Embu,Embu,Kenya,,HKEM
8711,Garba Tula,Garba Tula,Kenya,,HKGT
8712,Garissa,Garissa,Kenya,GAS,HKGA
8713,Hola,Hola,Kenya,HOA,HKHO
8714,Homa Bay,Homa Bay,Kenya,,HKHB
8715,Isiolo,Isiolo,Kenya,,HKIS
8716,Kalokol,Kalokol,Kenya,KLK,HYFG
8717,Kericho,Kericho,Kenya,KEY,HKKR
8718,Kilaguni,Kilaguni,Kenya,ILU,HKKL
8719,Kerio Valley,Kimwarer,Kenya,KRV,\N
8720,Andavadoaka,Andavadoaka,Madagascar,DVD,\N
8721,Antsirabe,Antsirabe,Madagascar,ATJ,FMME
8722,Bekily,Bekily,Madagascar,OVA,FMSL
8723,Ust-Tsylma,Ust-Tsylma,Russia,,UUYX
8724,Atlantic City Rail Terminal,Atlantic City NJ,United States,ZRA,\N
8725,Springfield Amtrak Station,Springfield MA,United States,ZSF,\N
8726,Amherst Amtrak Station AMM,Amherst MA,United States,XZK,\N
8727,Cape May Ferry Terminal,Cape May NJ,United States,,\N
8728,Lewes Ferry Terminal,Lewes DE,United States,,\N
8729,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,,\N
8730,Yarmouth Ferry Terminal,Yarmouth NS,Canada,,\N
8731,Gare de Montreux Railway Station,Montreux,Switzerland,,\N
8732,London - Kings Cross,London,United Kingdom,QQK,\N
8733,Stevenage Railway Station,Stevenage,United Kingdom,XVJ,\N
8734,Peterborough Railway Station,Peterborough,United Kingdom,XVH,\N
8735,Pomalaa,Pomalaa,Indonesia,PUM,\N
8736,St. Ignace Ferry Dock,St. Ignace MI,United States,,\N
8737,Mackinac Island Dock,Mackinac Island MI,United States,,\N
8738,YUR'EVETS,YUR'EVETS,Russia,,UUIC
8739,Whittlesford Parkway Rail Station,Whittlesford,United Kingdom,WLF,\N
8740,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,UNBG
8741,Gryzliny - Lansk,Gryzliny,Poland,,EPGR
8742,Fond Du Lac County Airport,Fond du Lac,United States,FLD,KFLD
8743,Waupaca Municipal Airport,Waupaca,United States,PCZ,KPCZ
8744,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE
8745,Mys Shmidta Airport,Mys Shmidta,Russia,,UHMI
8746,Moma Airport,Honuu,Russia,,UEMA
8747,Luce County Airport,Newberry,United States,ERY,KERY
8748,Forest Lake Airport,Forest Lake,United States,25D,\N
8749,Hannover Messe-Heliport,Hannover,Germany,ZVM,\N
8750,Peenemunde Airfield,Peenemunde,Germany,PEF,EDCP
8751,Goraszka,Goraszka,Poland,,EPGO
8752,Pangandaran-Java Island-Nusawiru Airport,Nusawiru,Indonesia,,WI1A
8753,Pom Pom Camp,Pom Pom,Botswana,,\N
8754,Moremi Crossing,Moremi,Botswana,,\N
8755,New Delhi Train Station,New Delhi,India,,\N
8756,Agra Cantonment Railway Station,Agra,India,,\N
8757,Urumqi Railway Station,Urumqi,China,,\N
8758,Turpan Railway Station,Turpan,China,,\N
8759,Galion Municipal Airport,Galion,United States,GQQ,KGQQ
8760,Musiara Airstrip,Musiara,Kenya,,HKMZ
8761,Tiputini,Tiputini,Ecuador,TPN,SETI
8762,Shell Mera,Pastaza,Ecuador,PTZ,SESM
8763,Clarksville-Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV
8764,Oban Rail Station,Oban,United Kingdom,,\N
8765,Memmingen Rail Station,Memmingen,Germany,,\N
8766,Ulm Railway Station,Ulm,Germany,,\N
8767,Aachen HBF,Aachen,Germany,,\N
8768,Liege-Guillemins Railway Station,Liege,Belgium,XHN,\N
8769,Bruxelles-Central,Brussels,Belgium,,FBCL
8770,Wyk auf Foehr,Wyk,Germany,OHR,\N
8771,Lompoc Airport,Lompoc,United States,LPC,KLPC
8772,Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS
8773,Bost Airport,Lashkar Gah,Afghanistan,BST,OABT
8774,Lankaran International Airport,Lankaran,Azerbaijan,LLK,UBBL
8775,Qabala Airport,Qabala,Azerbaijan,GBB,UBBQ
8776,Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,UBBY
8777,Lake Placid Airport,Lake Placid,United States,LKP,KLKP
8778,Long Lake,Long Lake,United States,NY9,\N
8779,Tyopliy Klyuch,Khandyga,Russia,,UEMH
8780,Magan,Yakutsk,Russia,,UEMM
8781,Zhoubai,Qianjiang,China,JIQ,\N
8782,Mendeleevo,Yuzhno-Kurilsk,Russia,DEE,YXCM
8783,Wishram Amtrak Station,Wishram,United States,WIH,\N
8784,Lima Allen County Airport,Lima,United States,AOH,KAOH
8785,Sondok Airport,Hamhung,North Korea,DSO,\N
8786,Samjiyon Airport,Samjiyon,North Korea,YJS,\N
8787,Geiranger,Geiranger Fjord,Norway,,\N
8788,Gangtok Helipad,Gangtok,India,,\N
8789,McKinnon Airport,Brunswick,United States,SSI,KSSI
8790,Beaver Falls,Beaver Falls,United States,BFP,KBFP
8791,Seaplane Base,Winterhaven,United States,F57,\N
8792,Georgetown County Airport,Georgetown,United States,GGE,KGGE
8793,Hardwick Field Airport,Cleveland,United States,HDI,KHDI
8794,Mark Anton Airport,Dayton,United States,2A0,\N
8795,Jefferson County Airpark,Steubenville,United States,2G2,\N
8796,Renton,Renton,United States,RNT,KRNT
8963,Bromont Airport,Bromont,Canada,ZBM,CZBM
8798,Brackett Field,La Verne,United States,POC,KPOC
8799,Jekyll Island Airport,Jekyll Island,United States,09J,\N
8800,CedarKey,Cedar Key,United States,CDK,KCDK
8801,Cross City,Cross City,United States,CTY,KCTY
8802,Clemson,Clemson,United States,CEU,KCEU
8803,Heber City Municipal Airport,Heber,United States,36U,\N
8804,Beech Factory Airport,Wichita,United States,BEC,KBEC
8805,Cherokee County Airport,Canton,United States,47A,\N
8806,Fernandina Beach Municipal Airport,Fernandina Beach,United States,55J,\N
8807,Padang Tabing,Padang,Indonesia,,WIMG
8808,Tom B. David Field Airport,Calhoun,United States,,KCZL
8809,Habersham County Airport,Cornelia,United States,,KAJR
8810,Hamburg Hbf,Hamburg,Germany,ZMB,\N
8811,Georgetown Municipal Airport,Georgetown,United States,GTU,KGTU
8812,Old Rhinebeck Airport,Rhinebeck,United States,,NY94
8813,Duxford Aerodrome,Duxford,United Kingdom,QFO,EGSU
8814,BLABU,Blankenburg,Germany,,\N
8815,Sidney Muni Airport,Sidney,United States,SNY,KSNY
8816,Manantali Bengassi Airport ,Bengassi,Mali,,GA46
8817,Schofields Aerodrome,Schofields,Australia,,\N
8818,Luray Caverns Airport,Luray,United States,,KLUA
8819,Eagle's Nest Airport,Waynesboro,United States,W13,\N
8820,Great Keppel Island,Great Keppel Island,Australia,GKL,YGKL
8821,Roper Bar,Roper Bar,Australia,RPB,YRRB
8822,Mount Garnet,Mount Garnet,Australia,,YMRT
8823,Innisfail,Innisfail,Australia,IFL,YIFL
8824,Kalaeloa,Kapolei,United States,,PHJR
8825,Bamyan Airport,Bamyan,Afghanistan,BIN,OABN
8826,Changbaishan Airport,Baishan,China,NBS,\N
8827,SFO Helicopter,Sausalito,United States,,\N
8828,Lewa Airport,Lewa Downs,Kenya,,\N
8829,Huaorani Ecolodge,Huaorani,Ecuador,,\N
8830,Chongjin Airport,Chongjin,North Korea,RGO,ZZ07
8831,Moomba,Moomba,Australia,MOO,YOOM
8832,Lublin,Lublin,Poland,LUZ,EPLB
8834,Madison County Executive Airport,Huntsville,United States,,KMDQ
8835,Leesburg Executive Airport,Leesburg,United States,JYO,KJYO
8836,CNC4,Guelph,Canada,,\N
8837,CNC4,Geulph,Canada,,\N
